t,X,Y,x,y
8.84714620797498,938,1193,-9,473
8.863838936669273,934,1193,-13,473
8.880531665363565,934,1193,-13,473
8.897224394057858,933,1192,-14,472
8.91391712275215,928,1193,-19,473
8.930609851446443,928,1194,-19,474
8.947302580140734,924,1194,-23,474
8.963995308835027,925,1191,-22,471
8.980688037529319,921,1193,-26,473
8.997380766223612,919,1192,-28,472
9.014073494917904,918,1192,-29,472
9.030766223612195,917,1192,-30,472
9.047458952306489,916,1192,-31,472
9.064151681000782,916,1192,-31,472
9.080844409695072,914,1192,-33,472
9.097537138389368,913,1192,-34,472
9.114229867083658,912,1191,-35,471
9.130922595777951,912,1194,-35,474
9.147615324472245,910,1191,-37,471
9.164308053166536,909,1190,-38,470
9.18100078186083,908,1191,-39,471
9.19769351055512,909,1193,-38,473
9.214386239249414,908,1193,-39,473
9.231078967943706,909,1193,-38,473
9.247771696638,909,1193,-38,473
9.26446442533229,909,1191,-38,471
9.281157154026584,909,1190,-38,470
9.297849882720875,909,1190,-38,470
9.314542611415169,910,1192,-37,472
9.33123534010946,909,1192,-38,472
9.347928068803752,911,1193,-36,473
9.364620797498045,911,1193,-36,473
9.381313526192338,910,1193,-37,473
9.39800625488663,912,1193,-35,473
9.414698983580925,913,1193,-34,473
9.431391712275214,913,1193,-34,473
9.448084440969508,914,1193,-33,473
9.4647771696638,916,1192,-31,472
9.481469898358093,917,1193,-30,473
9.498162627052384,918,1191,-29,471
9.514855355746676,921,1192,-26,472
9.531548084440969,919,1192,-28,472
9.548240813135262,922,1193,-25,473
9.564933541829554,922,1192,-25,472
9.581626270523849,925,1192,-22,472
9.598318999218138,928,1193,-19,473
9.615011727912432,928,1193,-19,473
9.631704456606723,927,1193,-20,473
9.648397185301016,931,1193,-16,473
9.665089913995308,934,1192,-13,472
9.6817826426896,935,1193,-12,473
9.698475371383893,935,1193,-12,473
9.715168100078186,935,1192,-12,472
9.731860828772476,939,1192,-8,472
9.74855355746677,942,1192,-5,472
9.765246286161062,942,1191,-5,471
9.781939014855356,944,1192,-3,472
9.798631743549649,949,1192,2,472
9.81532447224394,949,1192,2,472
9.832017200938234,951,1191,4,471
9.848709929632523,952,1192,5,472
9.865402658326818,953,1192,6,472
9.88209538702111,955,1191,8,471
9.898788115715403,957,1193,10,473
9.915480844409696,959,1192,12,472
9.932173573103988,963,1192,16,472
9.94886630179828,963,1192,16,472
9.965559030492573,965,1192,18,472
9.982251759186864,967,1192,20,472
9.998944487881158,968,1192,21,472
10.015637216575447,968,1192,21,472
10.032329945269742,969,1192,22,472
10.049022673964034,970,1191,23,471
10.065715402658329,973,1192,26,472
10.08240813135262,974,1192,27,472
10.099100860046912,974,1192,27,472
10.115793588741203,975,1192,28,472
10.132486317435497,974,1192,27,472
10.149179046129788,974,1192,27,472
10.16587177482408,974,1192,27,472
10.182564503518371,976,1192,29,472
10.199257232212666,976,1191,29,471
10.215949960906958,976,1192,29,472
10.232642689601253,976,1191,29,471
10.249335418295544,977,1191,30,471
10.266028146989836,976,1191,29,471
10.282720875684127,977,1191,30,471
10.29941360437842,975,1191,28,471
10.316106333072712,976,1191,29,471
10.332799061767004,977,1192,30,472
10.349491790461297,977,1192,30,472
10.36618451915559,977,1191,30,471
10.382877247849883,976,1191,29,471
10.399569976544177,976,1191,29,471
10.416262705238468,974,1192,27,472
10.43295543393276,975,1190,28,470
10.449648162627051,973,1190,26,470
10.466340891321344,976,1190,29,470
10.483033620015638,974,1192,27,472
10.49972634870993,969,1192,22,472
10.516419077404224,969,1192,22,472
10.533111806098514,967,1192,20,472
10.549804534792807,968,1191,21,471
10.5664972634871,965,1192,18,472
10.583189992181392,965,1191,18,471
10.599882720875684,960,1192,13,472
10.616575449569975,961,1193,14,473
10.633268178264268,960,1193,13,473
10.649960906958562,958,1193,11,473
10.666653635652851,958,1193,11,473
10.683346364347146,958,1193,11,473
10.700039093041438,956,1193,9,473
10.716731821735731,952,1193,5,473
10.733424550430025,951,1193,4,473
10.750117279124316,952,1193,5,473
10.766810007818608,951,1193,4,473
10.7835027365129,950,1192,3,472
10.800195465207192,947,1193,0,473
10.816888193901486,944,1193,-3,473
